employee_id,year_month,overtime_hours,absence_days,paid_leave_used_days
E00274,2025-07,17.1,0,1
E00274,2025-08,19.7,0,0
E00274,2025-09,13.5,2,2
E00274,2025-10,15.9,3,0
E00274,2025-11,11.5,3,2
E00274,2025-12,16.3,1,0
E00275,2025-01,31.3,1,3
E00275,2025-02,34.0,2,0
E00275,2025-03,23.8,0,0
E00275,2025-04,24.8,1,0
E00275,2025-05,23.5,1,2
E00275,2025-06,19.3,2,0
E00275,2025-07,31.5,1,0
E00275,2025-08,21.5,1,0
E00275,2025-09,24.6,0,0
E00275,2025-10,24.1,0,0
E00275,2025-11,26.1,0,1
E00275,2025-12,22.5,3,1
E00276,2025-01,11.1,0,1
E00276,2025-02,0.0,0,1
E00276,2025-03,13.1,1,0
E00276,2025-04,7.3,0,0
E00276,2025-05,32.5,0,0
E00276,2025-06,0.0,0,1
E00276,2025-07,12.8,1,1
E00276,2025-08,0.0,0,0
E00276,2025-09,3.1,1,0
E00276,2025-10,11.0,0,1
E00276,2025-11,23.4,0,0
E00276,2025-12,11.5,0,0
E00277,2025-01,10.3,0,1
E00277,2025-02,19.6,0,0
E00277,2025-03,21.2,2,1
E00277,2025-04,9.4,0,0
E00277,2025-05,12.5,1,0
E00277,2025-06,23.6,0,1
E00277,2025-07,16.2,0,2
E00277,2025-08,0.0,0,0
E00277,2025-09,0.0,1,1
E00277,2025-10,0.0,0,0
E00277,2025-11,10.3,0,2
E00277,2025-12,10.2,0,1
E00278,2025-01,15.9,1,1
E00278,2025-02,9.0,0,2
E00278,2025-03,15.0,0,2
E00278,2025-04,15.3,1,0
E00278,2025-05,10.2,1,2
E00278,2025-06,17.6,1,0
E00278,2025-07,12.2,0,1
E00278,2025-08,20.2,1,0
E00278,2025-09,27.7,0,0
E00278,2025-10,12.0,0,0
E00278,2025-11,7.4,0,3
E00278,2025-12,16.8,0,1
E00279,2025-01,19.8,0,1
E00279,2025-02,15.5,0,3
E00279,2025-03,40.2,2,0
E00279,2025-04,15.0,0,1
E00279,2025-05,48.0,1,3
E00279,2025-06,27.3,2,1
E00279,2025-07,37.7,0,0
E00279,2025-08,41.2,1,3
E00279,2025-09,25.4,0,0
E00279,2025-10,24.8,0,1
E00279,2025-11,18.7,1,1
E00279,2025-12,36.5,0,0
E00280,2025-01,33.0,1,0
E00280,2025-02,6.5,0,2
E00280,2025-03,6.4,0,1
E00280,2025-04,16.7,0,0
E00280,2025-05,24.4,1,1
E00280,2025-06,10.6,0,1
E00280,2025-07,14.8,0,3
E00280,2025-08,31.0,0,1
E00280,2025-09,17.1,0,0
E00280,2025-10,19.8,0,1
E00280,2025-11,2.4,0,1
E00280,2025-12,10.0,0,1
E00281,2025-01,9.0,0,1
E00281,2025-02,27.2,1,0
E00281,2025-03,27.8,0,0
E00281,2025-04,10.5,0,0
E00281,2025-05,9.7,0,0
E00281,2025-06,25.8,0,0
E00281,2025-07,15.5,0,0
E00281,2025-08,21.2,0,2
E00281,2025-09,17.4,0,0
E00281,2025-10,16.8,0,2
E00281,2025-11,23.1,2,1
E00281,2025-12,15.0,0,2
E00282,2025-01,13.3,0,1
E00282,2025-02,33.8,0,2
E00282,2025-03,0.0,0,1
E00282,2025-04,20.1,0,3
E00282,2025-05,19.7,1,2
E00282,2025-06,12.1,0,1
E00282,2025-07,15.8,0,2
E00282,2025-08,22.3,1,1
E00282,2025-09,6.3,0,0
E00282,2025-10,1.2,0,0
E00282,2025-11,10.5,0,0
E00282,2025-12,6.5,0,0
E00283,2025-01,22.3,0,1
E00283,2025-02,24.1,1,0
E00283,2025-03,18.4,1,0
E00283,2025-04,11.9,0,1
E00283,2025-05,21.6,1,2
E00283,2025-06,34.6,0,0
E00283,2025-07,44.5,1,1
E00283,2025-08,39.3,1,0
E00283,2025-09,23.1,1,1
E00283,2025-10,21.3,0,1
E00283,2025-11,27.0,0,0
E00283,2025-12,39.2,0,1
E00284,2025-01,27.2,0,0
E00284,2025-02,8.7,0,0
E00284,2025-03,16.6,0,0
E00284,2025-04,19.3,0,0
E00284,2025-05,11.3,0,1
E00284,2025-06,13.2,0,3
E00284,2025-07,15.2,0,0
E00284,2025-08,7.0,0,2
E00284,2025-09,29.1,0,0
E00284,2025-10,7.8,0,0
E00284,2025-11,10.3,1,0
E00284,2025-12,0.9,0,0
E00285,2025-01,22.5,0,0
E00285,2025-02,22.1,0,1
E00285,2025-03,7.6,0,0
E00285,2025-04,8.2,0,0
E00285,2025-05,0.2,0,1
E00285,2025-06,20.5,0,0
E00285,2025-07,19.3,0,3
E00285,2025-08,13.7,0,1
E00285,2025-09,0.4,0,1
E00285,2025-10,8.4,0,0
E00285,2025-11,23.6,1,1
E00285,2025-12,5.7,1,0
E00286,2025-01,18.3,1,0
E00286,2025-02,45.0,1,0
E00286,2025-03,24.8,0,1
E00286,2025-04,18.2,0,0
E00286,2025-05,27.2,0,1
E00286,2025-06,21.5,0,1
E00286,2025-07,23.6,0,2
E00286,2025-08,22.0,1,0
E00286,2025-09,36.8,1,0
E00286,2025-10,21.3,0,0
E00286,2025-11,15.2,0,0
E00286,2025-12,23.4,0,0
E00287,2025-01,9.8,2,0
E00287,2025-02,23.7,0,1
E00287,2025-03,0.0,0,1
E00287,2025-04,24.8,0,2
E00287,2025-05,15.2,0,3
E00287,2025-06,16.4,0,0
E00287,2025-07,7.0,1,2
E00287,2025-08,6.8,2,2
E00287,2025-09,0.4,0,0
E00287,2025-10,15.2,0,3
E00287,2025-11,17.0,1,0
E00287,2025-12,9.9,0,1
E00288,2025-01,12.5,0,0
E00288,2025-02,20.9,0,2
E00288,2025-03,19.1,2,0
E00288,2025-04,6.2,0,0
E00288,2025-05,16.5,0,0
E00288,2025-06,7.8,1,0
E00288,2025-07,9.4,0,0
E00288,2025-08,0.0,2,1
E00288,2025-09,23.2,0,0
E00288,2025-10,6.6,0,1
E00288,2025-11,24.2,1,4
E00288,2025-12,16.3,0,0
E00289,2025-01,19.9,1,0
E00289,2025-02,23.1,0,2
E00289,2025-03,19.4,1,0
E00289,2025-04,25.4,0,0
E00289,2025-05,18.1,1,0
E00289,2025-06,24.9,0,2
E00289,2025-07,34.1,0,1
E00289,2025-08,23.5,1,2
E00289,2025-09,14.6,0,1
E00289,2025-10,24.5,1,0
E00289,2025-11,17.4,0,2
E00289,2025-12,16.9,2,0
E00290,2025-01,20.2,1,1
E00290,2025-02,3.4,0,1
E00290,2025-03,18.4,0,0
E00290,2025-04,12.8,0,0
E00290,2025-05,8.5,0,0
E00290,2025-06,13.3,0,1
E00290,2025-07,7.3,0,0
E00290,2025-08,23.0,1,2
E00290,2025-09,3.7,1,1
E00290,2025-10,15.9,0,2
E00290,2025-11,25.8,0,0
E00290,2025-12,17.4,0,2
E00291,2025-01,2.9,0,0
E00291,2025-02,27.5,0,0
E00291,2025-03,0.0,1,1
E00291,2025-04,3.2,0,2
E00291,2025-05,10.8,0,2
E00291,2025-06,23.0,0,1
E00291,2025-07,6.1,0,1
E00291,2025-08,3.4,2,1
E00291,2025-09,25.8,1,0
E00291,2025-10,12.3,1,0
E00291,2025-11,9.4,0,1
E00291,2025-12,0.0,0,0
E00292,2025-01,21.5,0,2
E00292,2025-02,12.0,0,2
E00292,2025-03,21.3,1,0
E00292,2025-04,18.3,0,0
E00292,2025-05,24.8,1,1
E00292,2025-06,20.3,2,0
E00292,2025-07,38.7,2,0
E00292,2025-08,28.4,1,2
E00292,2025-09,0.3,0,1
E00292,2025-10,19.4,0,2
E00292,2025-11,14.3,0,3
E00292,2025-12,9.5,1,1
E00293,2025-01,10.6,1,0
E00293,2025-02,7.2,0,1
E00293,2025-03,19.2,0,0
E00293,2025-04,7.8,0,0
E00293,2025-05,13.6,0,1
E00293,2025-06,5.6,0,3
E00293,2025-07,19.4,0,0
E00293,2025-08,14.3,2,0
E00293,2025-09,11.5,1,1
E00293,2025-10,14.8,0,2
E00293,2025-11,12.8,0,1
E00293,2025-12,18.9,0,0
E00294,2025-01,20.2,0,0
E00294,2025-02,24.2,1,1
E00294,2025-03,21.3,0,2
E00294,2025-04,24.0,0,1
E00294,2025-05,13.5,1,2
E00294,2025-06,3.9,0,2
E00294,2025-07,10.3,1,2
E00294,2025-08,7.4,0,0
E00294,2025-09,8.5,1,0
E00294,2025-10,12.8,2,0
E00294,2025-11,7.2,0,2
E00294,2025-12,12.2,0,0
E00295,2025-01,4.0,0,0
E00295,2025-02,14.2,0,3
E00295,2025-03,7.1,0,0
E00295,2025-04,0.0,2,0
E00295,2025-05,9.2,0,1
E00295,2025-06,1.3,0,3
E00295,2025-07,10.6,0,0
E00295,2025-08,6.1,0,3
E00295,2025-09,9.6,0,0
E00295,2025-10,22.5,1,0
E00295,2025-11,9.1,0,0
E00295,2025-12,5.1,0,0
E00296,2025-01,23.8,0,1
E00296,2025-02,33.4,0,0
E00296,2025-03,31.8,0,1
E00296,2025-04,43.0,0,0
E00296,2025-05,35.6,0,1
E00296,2025-06,21.2,0,1
E00296,2025-07,29.4,0,0
E00296,2025-08,32.5,0,0
E00296,2025-09,36.5,0,2
E00296,2025-10,29.8,0,0
E00296,2025-11,36.7,1,0
E00296,2025-12,27.2,2,3
E00297,2025-01,13.6,0,2
E00297,2025-02,8.5,1,0
E00297,2025-03,17.5,0,1
E00297,2025-04,8.3,0,0
E00297,2025-05,2.8,0,1
E00297,2025-06,6.2,2,1
E00297,2025-07,22.5,1,1
E00297,2025-08,14.7,0,0
E00297,2025-09,1.6,0,0
E00297,2025-10,16.4,1,1
E00297,2025-11,6.0,2,0
E00297,2025-12,19.5,0,0
E00298,2025-01,15.4,0,1
E00298,2025-02,18.2,0,1
E00298,2025-03,28.7,0,2
E00298,2025-04,20.4,1,0
E00298,2025-05,18.1,0,0
E00298,2025-06,21.9,0,0
E00298,2025-07,22.2,0,3
E00298,2025-08,8.6,2,0
E00298,2025-09,17.9,0,0
E00298,2025-10,29.7,1,0
E00298,2025-11,15.1,1,0
E00298,2025-12,23.7,1,0
E00299,2025-01,21.1,0,0
E00299,2025-02,0.0,0,1
E00299,2025-03,8.4,0,0
E00299,2025-04,12.9,0,1
E00299,2025-05,8.4,0,2
E00299,2025-06,21.7,0,0
E00299,2025-07,18.4,2,0
E00299,2025-08,18.7,1,2
E00299,2025-09,12.2,0,0
E00299,2025-10,24.7,0,0
E00299,2025-11,20.5,0,2
E00299,2025-12,27.9,0,1
E00300,2025-01,5.8,0,2
E00300,2025-02,3.8,0,1
E00300,2025-03,10.8,2,0
E00300,2025-04,3.8,1,0
E00300,2025-05,19.4,0,1
E00300,2025-06,14.8,0,0
E00300,2025-07,14.7,1,0
E00300,2025-08,17.9,1,1
E00300,2025-09,29.7,0,1
E00300,2025-10,10.2,0,1
E00300,2025-11,6.8,0,0
E00300,2025-12,17.3,0,2
E00301,2025-01,22.5,0,0
E00301,2025-02,31.8,0,1
E00301,2025-03,28.3,0,0
E00301,2025-04,17.2,0,0
E00301,2025-05,33.8,1,1
E00301,2025-06,20.3,1,1
E00301,2025-07,35.0,0,3
E00301,2025-08,26.5,0,1
E00301,2025-09,23.7,0,0
E00301,2025-10,28.0,0,0
E00301,2025-11,31.3,0,0
E00301,2025-12,44.7,1,0
E00302,2025-01,12.4,0,1
E00302,2025-02,6.7,0,0
E00302,2025-03,7.2,0,1
E00302,2025-04,18.0,0,0
E00302,2025-05,29.4,0,1
E00302,2025-06,20.7,1,0
E00302,2025-07,17.9,0,0
E00302,2025-08,12.5,3,0
E00302,2025-09,7.4,1,0
E00302,2025-10,12.1,0,2
E00302,2025-11,9.2,0,1
E00302,2025-12,4.7,1,1
E00303,2025-01,13.5,0,2
E00303,2025-02,10.3,0,0
E00303,2025-03,6.5,1,0
E00303,2025-04,18.6,0,1
E00303,2025-05,9.9,1,1
E00303,2025-06,14.5,0,0
E00303,2025-07,16.1,1,1
E00303,2025-08,11.9,3,2
E00303,2025-09,7.5,0,0
E00303,2025-10,5.7,0,0
E00303,2025-11,21.7,0,1
E00303,2025-12,0.0,2,0
E00304,2025-01,34.6,0,0
E00304,2025-02,15.2,0,2
E00304,2025-03,12.3,1,1
E00304,2025-04,20.2,0,1
E00304,2025-05,21.1,1,0
E00304,2025-06,30.2,0,1
E00304,2025-07,26.2,1,1
E00304,2025-08,23.4,1,3
E00304,2025-09,30.4,1,1
E00304,2025-10,32.1,0,0
E00304,2025-11,38.1,0,0
E00304,2025-12,35.7,1,2
E00305,2025-01,10.6,0,1
E00305,2025-02,10.4,2,4
E00305,2025-03,2.4,1,0
E00305,2025-04,31.3,0,3
E00305,2025-05,16.8,0,0
E00305,2025-06,21.5,1,0
E00305,2025-07,9.0,0,1
E00305,2025-08,14.1,2,1
E00305,2025-09,8.3,0,0
E00305,2025-10,0.0,0,0
E00305,2025-11,24.2,0,2
E00305,2025-12,12.2,1,1
E00306,2025-01,1.5,0,0
E00306,2025-02,19.0,0,0
E00306,2025-03,27.8,0,1
E00306,2025-04,20.1,0,0
E00306,2025-05,22.0,1,0
E00306,2025-06,25.4,0,0
E00306,2025-07,24.7,0,3
E00306,2025-08,16.6,1,0
E00306,2025-09,8.2,1,0
E00306,2025-10,31.0,1,3
E00306,2025-11,10.2,0,0
E00306,2025-12,17.7,0,0
E00307,2025-01,32.2,0,0
E00307,2025-02,17.1,0,1
E00307,2025-03,27.0,2,0
E00307,2025-04,24.7,0,0
E00307,2025-05,15.1,0,0
E00307,2025-06,28.6,0,0
E00307,2025-07,19.1,1,3
E00307,2025-08,43.9,0,2
E00307,2025-09,32.2,0,2
E00307,2025-10,34.3,0,0
E00307,2025-11,27.8,0,2
E00307,2025-12,19.4,0,0
E00308,2025-01,16.5,2,1
E00308,2025-02,23.2,1,1
E00308,2025-03,27.4,0,1
E00308,2025-04,11.2,0,2
E00308,2025-05,24.0,0,1
E00308,2025-06,23.3,0,0
E00308,2025-07,13.7,1,1
E00308,2025-08,39.7,0,3
E00308,2025-09,26.1,0,0
E00308,2025-10,33.2,0,0
E00308,2025-11,2.9,1,1
E00308,2025-12,26.7,0,2
E00309,2025-01,0.0,0,0
E00309,2025-02,8.8,0,0
E00309,2025-03,3.7,1,2
E00309,2025-04,21.5,1,1
E00309,2025-05,3.2,0,0
E00309,2025-06,7.6,0,2
E00309,2025-07,12.2,1,1
E00309,2025-08,25.2,0,0
E00309,2025-09,2.8,0,0
E00309,2025-10,15.6,0,0
E00309,2025-11,16.6,1,0
E00309,2025-12,6.9,0,2
E00310,2025-01,18.4,0,1
E00310,2025-02,20.7,0,3
E00310,2025-03,25.0,1,0
E00310,2025-04,16.5,0,0
E00310,2025-05,3.6,0,0
E00310,2025-06,28.0,0,0
E00310,2025-07,2.9,0,0
E00310,2025-08,17.1,0,0
E00310,2025-09,16.5,1,3
E00310,2025-10,39.2,1,1
E00310,2025-11,0.5,1,0
E00310,2025-12,25.9,0,0
E00311,2025-01,31.7,0,0
E00311,2025-02,22.5,0,3
E00311,2025-03,17.7,1,2
E00311,2025-04,16.9,0,1
E00311,2025-05,19.6,0,0
E00311,2025-06,47.5,1,0
E00311,2025-07,29.1,0,0
E00311,2025-08,11.6,1,0
E00311,2025-09,4.0,2,0
E00311,2025-10,33.1,1,2
E00311,2025-11,7.4,0,3
E00311,2025-12,27.9,1,1
E00312,2025-01,24.4,0,0
E00312,2025-02,27.7,0,0
E00312,2025-03,35.2,1,2
E00312,2025-04,34.7,0,0
E00312,2025-05,25.4,0,1
E00312,2025-06,22.0,2,2
E00312,2025-07,27.3,1,1
E00312,2025-08,25.5,0,0
E00312,2025-09,16.9,0,1
E00312,2025-10,25.6,0,1
E00312,2025-11,22.5,0,2
E00312,2025-12,34.5,0,1
E00313,2025-01,8.9,0,0
E00313,2025-02,13.1,0,0
E00313,2025-03,31.2,1,0
E00313,2025-04,19.8,0,0
E00313,2025-05,21.8,1,3
E00313,2025-06,18.4,0,0
E00313,2025-07,19.6,1,2
E00313,2025-08,16.7,1,0
E00313,2025-09,8.7,0,0
E00313,2025-10,17.3,0,0
E00313,2025-11,20.7,0,1
E00313,2025-12,21.2,0,3
E00314,2025-01,17.5,1,0
E00314,2025-02,15.4,0,0
E00314,2025-03,30.6,0,0
E00314,2025-04,25.3,1,1
E00314,2025-05,40.6,0,1
E00314,2025-06,26.9,0,1
E00314,2025-07,31.1,1,1
E00314,2025-08,15.6,1,0
E00314,2025-09,22.8,1,1
E00314,2025-10,37.4,0,0
E00314,2025-11,44.4,0,2
E00314,2025-12,35.0,0,2
E00315,2025-01,5.9,0,0
E00315,2025-02,9.7,0,2
E00315,2025-03,5.0,1,0
E00315,2025-04,14.6,0,2
E00315,2025-05,8.7,0,0
E00315,2025-06,0.0,0,2
E00315,2025-07,17.6,2,0
E00315,2025-08,6.9,2,2
E00315,2025-09,9.8,1,1
E00315,2025-10,1.6,0,0
E00315,2025-11,0.0,0,1
E00315,2025-12,14.7,0,1
E00316,2025-01,11.6,1,0
E00316,2025-02,14.5,1,0
E00316,2025-03,3.5,0,1
E00316,2025-04,5.0,0,1
E00316,2025-05,2.8,0,0
E00316,2025-06,20.1,0,1
E00316,2025-07,13.8,0,2
E00316,2025-08,0.0,0,1
E00316,2025-09,4.2,2,2
E00316,2025-10,13.7,0,0
E00316,2025-11,0.0,1,0
E00316,2025-12,7.2,0,0
E00317,2025-01,14.0,0,1
E00317,2025-02,21.6,0,1
E00317,2025-03,16.1,0,1
E00317,2025-04,19.5,0,0
E00317,2025-05,14.1,1,0
E00317,2025-06,20.7,0,1
E00317,2025-07,28.3,0,0
E00317,2025-08,15.8,1,0
E00317,2025-09,32.4,0,0
E00317,2025-10,22.3,1,0
E00317,2025-11,11.3,0,0
E00317,2025-12,29.1,0,1
E00318,2025-01,15.2,1,0
E00318,2025-02,4.1,2,0
E00318,2025-03,13.2,0,0
E00318,2025-04,8.8,0,0
E00318,2025-05,5.1,0,1
E00318,2025-06,21.5,0,0
E00318,2025-07,11.7,2,1
E00318,2025-08,6.4,0,1
E00318,2025-09,21.4,0,0
E00318,2025-10,0.9,1,0
E00318,2025-11,2.3,1,1
E00318,2025-12,17.7,0,2
E00319,2025-01,26.0,0,0
E00319,2025-02,37.4,0,0
E00319,2025-03,23.8,0,1
E00319,2025-04,30.3,0,0
E00319,2025-05,18.8,1,0
E00319,2025-06,23.3,0,0
E00319,2025-07,25.1,1,0
E00319,2025-08,37.2,0,1
E00319,2025-09,26.7,0,2
E00319,2025-10,15.2,0,1
E00319,2025-11,28.9,0,2
E00319,2025-12,23.2,2,0
E00320,2025-01,26.6,0,1
E00320,2025-02,5.3,0,2
E00320,2025-03,38.0,0,0
E00320,2025-04,19.6,0,2
E00320,2025-05,0.0,0,0
E00320,2025-06,10.1,0,1
E00320,2025-07,16.6,0,2
E00320,2025-08,17.8,0,0
E00320,2025-09,20.8,0,1
E00320,2025-10,7.9,0,2
E00320,2025-11,13.6,0,1
E00320,2025-12,22.6,1,0
E00321,2025-01,30.2,0,1
E00321,2025-02,26.6,0,1
E00321,2025-03,27.2,0,0
E00321,2025-04,24.7,0,2
E00321,2025-05,15.6,1,0
E00321,2025-06,13.6,0,2
E00321,2025-07,18.8,0,1
E00321,2025-08,19.6,0,1
E00321,2025-09,23.1,0,0
E00321,2025-10,23.1,0,0
E00321,2025-11,24.7,1,1
E00321,2025-12,37.0,0,1
E00322,2025-01,10.2,1,0
E00322,2025-02,13.1,0,0
E00322,2025-03,22.9,0,2
E00322,2025-04,17.8,1,0
E00322,2025-05,18.5,0,0
E00322,2025-06,27.9,1,0
E00322,2025-07,21.1,0,0
E00322,2025-08,14.5,0,1
E00322,2025-09,14.2,0,0
E00322,2025-10,37.1,0,0
E00322,2025-11,13.9,0,1
E00322,2025-12,37.6,0,0
E00323,2025-01,19.6,2,1
E00323,2025-02,22.0,0,0
E00323,2025-03,25.9,0,1
E00323,2025-04,29.6,0,1
E00323,2025-05,31.7,0,0
E00323,2025-06,27.8,1,0
E00323,2025-07,30.4,0,2
E00323,2025-08,18.0,0,1
E00323,2025-09,13.7,0,1
E00323,2025-10,18.4,0,2
E00323,2025-11,24.9,0,0
E00323,2025-12,11.1,0,0
E00324,2025-01,12.0,0,0
E00324,2025-02,28.9,0,0
E00324,2025-03,19.1,1,0
E00324,2025-04,14.2,0,1
E00324,2025-05,13.8,1,0
E00324,2025-06,11.5,1,1
E00324,2025-07,15.7,0,0
E00324,2025-08,17.5,0,2
E00324,2025-09,12.0,2,3
E00324,2025-10,1.5,0,2
E00324,2025-11,18.7,1,0
E00324,2025-12,4.2,1,0
E00325,2025-01,21.0,0,1
E00325,2025-02,21.6,1,0
E00325,2025-03,41.0,0,0
E00325,2025-04,14.6,0,0
E00325,2025-05,12.0,2,2
E00325,2025-06,20.9,0,0
E00325,2025-07,26.1,0,0
E00325,2025-08,24.5,0,0
E00325,2025-09,24.3,1,1
E00325,2025-10,13.2,0,1
E00325,2025-11,28.6,0,3
E00325,2025-12,16.6,2,1
E00326,2025-01,14.5,0,4
E00326,2025-02,13.6,0,1
E00326,2025-03,9.5,0,1
E00326,2025-04,14.1,1,1
E00326,2025-05,0.0,0,0
E00326,2025-06,0.0,1,1
E00326,2025-07,36.9,0,0
E00326,2025-08,25.4,0,0
E00326,2025-09,9.1,0,0
E00326,2025-10,23.3,1,1
E00326,2025-11,13.7,0,1
E00326,2025-12,22.4,1,2
E00327,2025-01,12.2,0,0
E00327,2025-02,7.6,0,2
E00327,2025-03,1.8,0,0
E00327,2025-04,10.7,0,0
E00327,2025-05,10.9,0,0
E00327,2025-06,14.5,1,1
E00327,2025-07,2.9,0,0
E00327,2025-08,13.7,0,2
E00327,2025-09,26.5,0,0
E00327,2025-10,12.5,1,4
E00327,2025-11,21.0,1,1
E00327,2025-12,18.9,0,1
E00328,2025-01,35.4,0,0
E00328,2025-02,34.7,0,1
E00328,2025-03,28.6,0,0
E00328,2025-04,40.5,0,0
E00328,2025-05,36.1,0,0
E00328,2025-06,33.1,1,0
E00328,2025-07,25.5,0,0
E00328,2025-08,38.7,0,1
E00328,2025-09,46.7,0,0
E00328,2025-10,29.4,1,1
E00328,2025-11,23.3,0,0
E00328,2025-12,26.5,0,0
E00329,2025-01,24.1,0,0
E00329,2025-02,22.6,1,1
E00329,2025-03,2.0,1,1
E00329,2025-04,15.3,1,0
E00329,2025-05,5.2,1,0
E00329,2025-06,6.2,0,1
E00329,2025-07,12.5,2,1
E00329,2025-08,28.7,0,0
E00329,2025-09,21.5,0,0
E00329,2025-10,14.2,0,0
E00329,2025-11,12.6,2,1
E00329,2025-12,33.1,1,1
E00330,2025-01,18.8,1,1
E00330,2025-02,20.1,0,2
E00330,2025-03,20.3,0,0
E00330,2025-04,24.1,1,1
E00330,2025-05,29.2,1,0
E00330,2025-06,20.2,0,0
E00330,2025-07,32.5,0,2
E00330,2025-08,24.7,0,2
E00330,2025-09,10.5,0,0
E00330,2025-10,11.6,2,0
E00330,2025-11,19.6,1,0
E00330,2025-12,21.7,0,1
E00331,2025-01,24.3,2,1
E00331,2025-02,31.2,0,0
E00331,2025-03,17.0,0,1
E00331,2025-04,15.8,0,0
E00331,2025-05,24.9,1,1
E00331,2025-06,39.0,2,0
E00331,2025-07,34.0,0,1
E00331,2025-08,29.7,0,0
E00331,2025-09,26.9,2,0
E00331,2025-10,29.0,0,1
E00331,2025-11,36.2,0,0
E00331,2025-12,29.2,1,1
E00332,2025-01,19.5,0,0
E00332,2025-02,8.0,0,0
E00332,2025-03,15.2,1,1
E00332,2025-04,31.9,2,2
E00332,2025-05,33.3,0,0
E00332,2025-06,16.6,1,4
E00332,2025-07,25.6,2,2
E00332,2025-08,7.7,0,0
E00332,2025-09,20.8,0,1
E00332,2025-10,15.0,2,0
E00332,2025-11,24.5,0,0
E00332,2025-12,10.5,0,2
E00333,2025-01,12.0,0,1
E00333,2025-02,9.3,0,0
E00333,2025-03,29.6,1,2
E00333,2025-04,13.4,0,0
E00333,2025-05,4.0,1,1
E00333,2025-06,20.7,1,0
E00333,2025-07,10.3,1,4
E00333,2025-08,11.2,0,2
E00333,2025-09,14.9,0,3
E00333,2025-10,13.4,0,2
E00333,2025-11,16.3,0,0
E00333,2025-12,3.1,1,1
E00334,2025-01,9.9,1,2
E00334,2025-02,15.9,0,1
E00334,2025-03,8.5,0,0
E00334,2025-04,19.9,0,3
E00334,2025-05,6.9,1,0
E00334,2025-06,11.1,0,2
E00334,2025-07,29.2,0,1
E00334,2025-08,27.7,0,0
E00334,2025-09,10.0,1,0
E00334,2025-10,20.8,0,0
E00334,2025-11,18.2,0,1
E00334,2025-12,19.0,0,2
E00335,2025-01,28.9,0,3
E00335,2025-02,27.0,0,0
E00335,2025-03,22.6,0,1
E00335,2025-04,44.9,0,2
E00335,2025-05,26.4,0,0
E00335,2025-06,17.6,1,1
E00335,2025-07,17.8,0,2
E00335,2025-08,9.7,0,2
E00335,2025-09,26.9,0,0
E00335,2025-10,31.7,0,0
E00335,2025-11,37.6,0,1
E00335,2025-12,8.9,1,1
E00336,2025-01,14.7,1,2
E00336,2025-02,15.7,1,1
E00336,2025-03,7.9,0,0
E00336,2025-04,10.1,1,0
E00336,2025-05,0.0,1,2
E00336,2025-06,11.3,0,1
E00336,2025-07,4.0,0,0
E00336,2025-08,26.9,0,1
E00336,2025-09,7.7,3,2
E00336,2025-10,7.0,1,2
E00336,2025-11,14.1,0,0
E00336,2025-12,17.8,1,0
E00337,2025-01,27.0,1,1
E00337,2025-02,21.4,0,0
E00337,2025-03,24.1,1,0
E00337,2025-04,15.8,0,0
E00337,2025-05,18.9,0,1
E00337,2025-06,10.1,2,1
E00337,2025-07,17.9,2,0
E00337,2025-08,17.7,0,2
E00337,2025-09,27.3,0,0
E00337,2025-10,5.3,0,0
E00337,2025-11,40.7,0,0
E00337,2025-12,34.7,0,0
E00338,2025-01,3.4,0,0
E00338,2025-02,3.4,1,2
E00338,2025-03,4.6,1,0
E00338,2025-04,12.9,1,0
E00338,2025-05,13.9,0,0
E00338,2025-06,14.6,0,0
E00338,2025-07,2.6,1,2
E00338,2025-08,23.4,0,1
E00338,2025-09,5.2,0,1
E00338,2025-10,6.7,0,0
E00338,2025-11,21.6,1,0
E00338,2025-12,16.5,0,0
E00339,2025-01,13.2,0,1
E00339,2025-02,6.1,0,3
E00339,2025-03,9.4,0,0
E00339,2025-04,19.5,0,1
E00339,2025-05,13.1,1,3
E00339,2025-06,10.9,2,1
E00339,2025-07,7.4,0,1
E00339,2025-08,8.7,0,0
E00339,2025-09,7.6,0,1
E00339,2025-10,0.0,1,1
E00339,2025-11,11.9,0,0
E00339,2025-12,28.1,0,0
E00340,2025-01,15.3,0,1
E00340,2025-02,14.5,1,1
E00340,2025-03,12.1,0,2
E00340,2025-04,15.4,2,0
E00340,2025-05,33.5,0,0
E00340,2025-06,0.5,0,0
E00340,2025-07,13.7,0,2
E00340,2025-08,26.0,0,2
E00340,2025-09,13.2,0,0
E00340,2025-10,15.0,1,2
E00340,2025-11,2.9,0,0
E00340,2025-12,9.8,1,2
E00341,2025-01,11.4,0,2
E00341,2025-02,23.4,1,1
E00341,2025-03,17.3,0,2
E00341,2025-04,21.8,0,0
E00341,2025-05,17.5,1,2
E00341,2025-06,16.5,0,1
E00341,2025-07,24.2,1,2
E00341,2025-08,18.6,1,2
E00341,2025-09,28.9,0,0
E00341,2025-10,8.7,0,1
E00341,2025-11,24.3,1,2
E00341,2025-12,18.9,0,1
E00342,2025-01,15.6,1,0
E00342,2025-02,14.9,0,1
E00342,2025-03,5.0,0,0
E00342,2025-04,8.6,0,3
E00342,2025-05,2.6,1,0
E00342,2025-06,4.1,0,0
E00342,2025-07,19.6,0,0
E00342,2025-08,4.7,1,1
E00342,2025-09,16.5,0,0
E00342,2025-10,7.4,1,0
E00342,2025-11,8.5,1,0
